Brazil:AOR_AOR_B-2-23.png	"arrow, bow, weapon, anak panah, panah, senjata"
Cameroon:AOR_5O-N.png	"bamboo, chisel, construction, house, man, people, tool, work, house building, bambu, pahat, bangun (rumah), rumah, bangun rumah, manusia, orang, orang-orang, alat, perkakas, kerja"
Cameroon:AOR_5O-O.png	"construction, group, house, house building, ladder, man, people, roof, tool, work, bangun (rumah), kelompok, rumah, bangun rumah, tangga, manusia, orang, orang-orang, atap, alat, perkakas, kerja"
Cameroon:AOR_5O-P.png	"bundle, construction, grass, house, ladder, roof, thatch, house building, ikat, bangun (rumah), rumput, rumah, bangun rumah, tangga, atap"
Cameroon:AOR_5O-Q.png	"bundle, grass, man, people, tool, work, ikat, rumput, manusia, orang, orang-orang, alat, perkakas, kerja"
Cameroon:AOR_5O-R.png	"construction, group, house, ladder, people, roof, thatch, work, house building, bangun (rumah), kelompok, rumah, bangun rumah, tangga, orang, orang-orang, atap, kerja"
Cameroon:AOR_5O-S.png	"building, chicken, construction, door, house, window, house building, gedung, rumah, ayam, bangun (rumah), pintu, bangun rumah, jendela"
Cameroon:AOR_5O-T.png	"baby, child, man, people, bayi, anak, manusia, orang, orang-orang"
Cameroon:AOR_5O-U.png	"drum, man, music, musical instrument, people, robe, tifa, gendang, manusia, musik, alat musik, orang, orang-orang, jubah"
Cameroon:AOR_5O-V.png	"air, canoe, dayung, fishing, fishnet, jala, jaring ikan, kerja, man, manusia, net, orang, orang-orang, paddle, pancing, panggayo, people, perahu, sampan, water, work"
Cameroon:AOR_5O-W.png	"basket, people, stool, weave, woman, work, keranjang, orang, orang-orang, bangku tak bersandar, tenun, wanita, kerja"
Cameroon:AOR_5O-X.png	"man, needle, people, sewing, work, design, pola, manusia, jarum, orang, orang-orang, jahit, kerja"
Cameroon:AOR_5O-Y.png	"construction, group, man, people, pole, wood, work, house building, bangun (rumah), kelompok, bangun rumah, manusia, orang, orang-orang, tiang, kayu, kerja"
Cameroon:AOR_5O-Z.png	"basket, man, people, weave, work, sit, keranjang, manusia, orang, orang-orang, duduk, tenun, kerja"
Cameroon:AOR_5T-A.png	"hoe, tool, cangkul, alat, perkakas"
Cameroon:AOR_5T-B.png	"arrow, weapon, anak panah, senjata"
Cameroon:AOR_5T-C.png	"knife, machete, tool, weapon, pisau, parang, alat, perkakas, senjata"
Cameroon:AOR_5T-D.png	"machete, tool, weapon, parang, alat, perkakas, senjata"
Cameroon:AOR_5t-e.png	"knife, tool, weapon, pisau, alat, perkakas, senjata"
Cameroon:AOR_5t-f.png	"hoe, tool, cangkul, alat, perkakas"
Cameroon:AOR_5T-G.png	"gun, rifle, weapon, senapan, senjata"
Cameroon:AOR_5T-H1.png	"ax, hatchet, tool, kapak, mancadu, kampak, alat, perkakas"
Cameroon:AOR_5T-H2.png	"ax, tool, kapak, mancadu, alat, perkakas"
Cameroon:AOR_5T-I.png	"ladder, tangga"
Cameroon:AOR_5T-J.png	"rake, tool, penggaruk, alat, perkakas"
Cameroon:AOR_5T-K.png	"scissors, tool, gunting, alat, perkakas"
Cameroon:AOR_5T-L.png	"cart, wagon, wheel, transportation, gerobak, transportasi, pengangkutan, gerbong, roda"
Cameroon:AOR_5T-M.png	"broom, bundle, sapu, ikat"
Cameroon:AOR_5T-N.png	"pick, tool, beliung, alat, perkakas"
Cameroon:AOR_5T-O1.png	"hammer, tool, palu, martelu, alat, perkakas"
Cameroon:AOR_5T-O2.png	"hammer, tool, palu, martelu, alat, perkakas"
Cameroon:AOR_5T-P.png	"needle, thread, jarum, benang"
Cameroon:AOR_6B-A.png	"anatomy, finger, hand, bagian-bagian tubuh, jari, tangan"
Cameroon:AOR_6B-B.png	"anatomy, ear, bagian-bagian tubuh, telinga"
Cameroon:AOR_6B-C.png	"anatomy, arm, elbow, hand, wound, bagian-bagian tubuh, lengan, siku, tangan, luka"
Cameroon:AOR_6B-D.png	"anatomy, eye, eyelashes, bagian-bagian tubuh, mata, bulu mata"
Cameroon:AOR_6B-E.png	"anatomy, finger, fingernail, thorn, bagian-bagian tubuh, jari, kuku, duri"
Cameroon:AOR_6B-F.png	"counting, counting on fingers, finger, hand, math, numeracy, menghitung, menghitung dengan jari, jari, tangan, matematika, ilmu pasti, angka"
Cameroon:AOR_6B-G.png	"anatomy, eye, eyebrow, bagian-bagian tubuh, mata, alis mata"
Cameroon:AOR_6M-A.png	"ax, man, people, tool, tree, work, kapak, mancadu, manusia, orang, orang-orang, alat, perkakas, pohon, kerja"
Cameroon:AOR_6M-B.png	"fire, food, knife, man, meat, people, cooking, masak, api, makanan, pisau, manusia, daging, orang, orang-orang"
Cameroon:AOR_6M-C.png	"man, people, shirt, collar, pocket, kerah, manusia, orang, orang-orang, kantong, kemeja, karak, sak"
Cameroon:AOR_6M-D.png	"group, man, people, pot, woman, work, kelompok, manusia, orang, orang-orang, panci, wanita, kerja"
Cameroon:AOR_6M-E.png	"boy, man, people, sack, work, lifting, anak laki-laki, angkat, manusia, orang, orang-orang, karung, kerja"
Cameroon:AOR_6M-F.png	"conversation, group, man, people, stool, talking, village, percakapan, kelompok, manusia, orang, orang-orang, bangku tak bersandar, bicara, desa, kampung"
Cameroon:AOR_6M-G.png	"log, man, people, work, carry, bawa, batang kayu, manusia, orang, orang-orang, kerja"
Cameroon:AOR_6M-H.png	"beard, harp, man, music, people, musical instrument, janggut, jenggot, kecapi, manusia, musik, alat musik, orang, orang-orang"
Cameroon:AOR_6M-I.png	"dance, drum, group, mask, music, people, musical instrument, menari, tifa, gendang, kelompok, topeng, masker, musik, alat musik, orang, orang-orang"
Cameroon:AOR_6M-J.png	"book, man, paper, people, write, buku, manusia, kertas, orang, orang-orang, tulis"
Cameroon:AOR_6M-K.png	"book, man, people, reading, robe, buku, manusia, orang, orang-orang, membaca, jubah"
Cameroon:AOR_6M-L.png	"brick, harp, man, music, musical instrument, people, pipe, singing, sit, stool, wall, batu bata, kecapi, manusia, musik, alat musik, orang, orang-orang, pipa tembakau, nyanyi, duduk, bangku tak bersandar, dinding, tembok"
Cameroon:AOR_6M-M.png	"man, people, smile, manusia, orang, orang-orang, senyum"
Cameroon:AOR_6M-N.png	"man, people, manusia, orang, orang-orang"
Cameroon:AOR_6M-O.png	"people, woman, orang, orang-orang, wanita"
Cameroon:AOR_6M-P.png	"boy, man, people, anak laki-laki, manusia, orang, orang-orang"
Cameroon:AOR_6M-Q.png	"man, mustache, people, manusia, kumis, orang, orang-orang"
Cameroon:AOR_6M-R.png	"beard, man, people, janggut, jenggot, manusia, orang, orang-orang"
Cameroon:AOR_6M-S.png	"book, man, people, reading, buku, manusia, orang, orang-orang, membaca"
Cameroon:AOR_6M-T.png	"man, people, manusia, orang, orang-orang"
Cameroon:AOR_6M-U.png	"drum, man, music, people, musical instrument, tifa, gendang, manusia, musik, alat musik, orang, orang-orang"
Cameroon:AOR_6M-V.png	"basin, lamp, lantern, light, people, soap, stool, wash, water, woman, pan, baskom, mangkok, lampu, lentera, panci, orang, orang-orang, sabun, bangku tak bersandar, cuci, air, wanita"
Cameroon:AOR_6M-W.png	"child, fire, group, man, people, storyteller, anak, api, kelompok, manusia, orang, orang-orang, pendongeng"
Cameroon:AOR_6M-X.png	"handshake, man, people, greeting, sambutan, jabatan tangan, manusia, orang, orang-orang"
Cameroon:AOR_6W-A.png	"cloth, fabric, machine, people, sewing, sewing machine, woman, work, kain, mesin, orang, orang-orang, jahit, mesin jahit, wanita, kerja"
Cameroon:AOR_6W-AA.png	"jar, people, woman, kendi, guci, orang, orang-orang, wanita"
Cameroon:AOR_6W-AB.png	"drum, music, people, musical instrument, tifa, gendang, musik, alat musik, orang, orang-orang"
Cameroon:AOR_6W-AC.png	"group, jar, people, pump, water, well, woman, kelompok, kendi, guci, orang, orang-orang, pompa, air, sumur, perigi, wanita"
Cameroon:AOR_6W-AD.png	"feather, necklace, people, jewelry, bulu, barang-barang perhiasan, kalung, orang, orang-orang"
Cameroon:AOR_6W-AE.png	"drum, music, musical instrument, people, woman, tifa, gendang, musik, alat musik, orang, orang-orang, wanita"
Cameroon:AOR_6W-AF.png	"pan, people, stool, woman, work, sit, panci, orang, orang-orang, duduk, bangku tak bersandar, wanita, kerja"
Cameroon:AOR_6W-AG.png	"people, stool, woman, sit, orang, orang-orang, duduk, bangku tak bersandar, wanita"
Cameroon:AOR_6W-AH.png	"child, dish, food, people, play, beans, buncis, anak, piring, makanan, orang, orang-orang, bermain-main"
Cameroon:AOR_6W-AI.png	"child, mother, people, woman, carry, bawa, anak, ibu, orang, orang-orang, wanita"
Cameroon:AOR_6W-AJ.png	"boy, child, gourd, people, work, carry, anak laki-laki, bawa, anak, labu, orang, orang-orang, kerja"
Cameroon:AOR_6W-AK.png	"fire, leaf, people, smoke, woman, walking, api, daun, orang, orang-orang, asap , berjalan, wanita"
Cameroon:AOR_6w-b.png	"basin, laundry, people, river, rock, wash, water, woman, work, washing clothes, baskom, mangkok, cuci pakaian, orang, orang-orang, sungai, kali, aer, batu, cuci, air, wanita, kerja"
Cameroon:AOR_6W-C.png	"bandana, handkerchief, people, scarf, woman, face, bando, wajah, saputangan, lengso, orang, orang-orang, syal, selendang, wanita"
Cameroon:AOR_6W-D.png	"bandana, earring, handkerchief, jewelry, people, scarf, woman, face, bando, anting-anting, wajah, saputangan, lengso, barang-barang perhiasan, orang, orang-orang, syal, selendang, wanita"
Cameroon:AOR_6W-E.png	"people, woman, orang, orang-orang, wanita"
Cameroon:AOR_6w-f.png	"bench, cooking, fire, food, food preparation, people, pot, stool, vegetable, woman, work, bangku, masak, api, makanan, menyiapkan makanan, orang, orang-orang, panci, bangku tak bersandar, sayur-sayuran, wanita, kerja"
Cameroon:AOR_6W-G.png	"baby, child, people, pestle, scarf, tool, woman, bayi, anak, orang, orang-orang, alu, syal, selendang, alat, perkakas, wanita"
Cameroon:AOR_6W-H.png	"basket, child, food, people, stool, woman, work, sit, keranjang, anak, makanan, orang, orang-orang, duduk, bangku tak bersandar, wanita, kerja"
Cameroon:AOR_6W-I.png	"anak, baby, bayi, child, desa, dompet, handbag, kampung, orang, orang-orang, people, purse, tas tangan, village, wanita, woman"
Cameroon:AOR_6W-J.png	"boy, child, dance, dress, girl, group, people, play, anak laki-laki, anak, menari, rok, baju langsung, anak perempuan, kelompok, orang, orang-orang, bermain-main"
Cameroon:AOR_6W-L.png	"boy, child, family, group, man, people, woman, anak laki-laki, anak, keluarga, kelompok, manusia, orang, orang-orang, wanita"
Cameroon:AOR_6W-M.png	"bowl, child, eating, fire, girl, group, meal, people, pot, rock, stool, woman, mangkuk, anak, makan, api, anak perempuan, kelompok, makanan, orang, orang-orang, panci, batu, bangku tak bersandar, wanita"
Cameroon:AOR_6W-N.png	"baby, child, crying, people, bayi, anak, menangis, orang, orang-orang"
Cameroon:AOR_6W-O.png	"abstraction, Cameroon, child, group, map, people, face, anak, wajah, kelompok, peta, orang, orang-orang"
Cameroon:AOR_6W-P.png	"baby, bowl, chicken, child, earring, fire, food, food preparation, infant, jar, jewelry, people, pot, rock, utensil, woman, work, bayi, mangkuk, ayam, anak, anting-anting, api, makanan, menyiapkan makanan, balita, kendi, guci, barang-barang perhiasan, orang, orang-orang, panci, batu, alat, perkakas, wanita, kerja"
Cameroon:AOR_6W-Q.png	"group, jungle, moon, night, people, river, travel, water, carry, bawa, kelompok, hutan, bulan, malam, orang, orang-orang, sungai, kali, aer, perjalanan, air"
Cameroon:AOR_6W-R.png	"canoe, group, night, people, river, travel, water, sampan, perahu, kelompok, malam, orang, orang-orang, sungai, kali, aer, perjalanan, air"
Cameroon:AOR_6W-S.png	"baby, child, people, woman, carry, bayi, bawa, anak, orang, orang-orang, wanita"
Cameroon:AOR_6W-T.png	"dress, people, woman, rok, baju langsung, orang, orang-orang, wanita"
Cameroon:AOR_6W-U.png	"child, group, people, play, race, running, track, anak, kelompok, orang, orang-orang, bermain-main, lomba, lari, jejak"
Cameroon:AOR_6W-V.png	"child, clothesline, clothing, laundry, people, work, anak, tali jemuran, pakaian, cuci pakaian, orang, orang-orang, kerja"
Cameroon:AOR_6W-W.png	"child, group, music, people, singing, anak, kelompok, musik, orang, orang-orang, nyanyi"
Cameroon:AOR_6W-X.png	"bandana, people, scarf, woman, handkerchief, bando, saputangan, lengso, orang, orang-orang, syal, selendang, wanita"
Cameroon:AOR_6W-Y.png	"jar, people, woman, carry, bawa, kendi, guci, orang, orang-orang, wanita"
Cameroon:AOR_6W-Z.png	"boy, child, jug, people, work, carry, anak laki-laki, bawa, anak, buyung, orang, orang-orang, kerja"
Cameroon:AOR_7A.png	"chalkboard, class, group, man, people, student, teacher, woman, papan tulis, kelas, sekola, kelompok, manusia, orang, orang-orang, pelajar, murid, guru, wanita"
Cameroon:AOR_7B.png	"anak, anak laki-laki, bangku tak bersandar, belajar, book, boy, building, buku, child, gedung, jendela, kertas, meja, membaca, murid, orang, orang-orang, paper, pelajar, people, reading, stool, student, study, table, tulis, window, write"
Cameroon:AOR_7C.png	"book, buku"
Cameroon:AOR_7D.png	"kertas, man, manusia, orang, orang-orang, paper, pen, pena, people, pulpen, tulis, write"
Cameroon:AOR_7E.png	"book, group, lamp, lantern, light, man, people, reading, teach, buku, kelompok, lampu, lentera, manusia, orang, orang-orang, membaca, ajar"
Cameroon:AOR_7F.png	"child, group, path, people, school, trail, anak, kelompok, jalan, orang, orang-orang, sekolah, jalan kecil"
Cameroon:AOR_7G.png	"book, boy, man, people, reading, stool, student, teach, teacher, sit, buku, anak laki-laki, manusia, orang, orang-orang, membaca, duduk, bangku tak bersandar, pelajar, murid, ajar, guru"
Cameroon:AOR_7H.png	"book, group, man, people, reading, student, teach, teacher, woman, sit, buku, kelompok, manusia, orang, orang-orang, membaca, duduk, pelajar, murid, ajar, guru, wanita"
Cameroon:AOR_7I.png	"book, group, man, people, table, woman, buku, kelompok, manusia, orang, orang-orang, meja, wanita"
Cameroon:AOR_7J.png	"man, paper, pencil, people, write, hat, topi, manusia, kertas, pensil, orang, orang-orang, tulis"
Cameroon:AOR_7K.png	"hand, man, paper, pencil, people, write, tangan, manusia, kertas, pensil, orang, orang-orang, tulis"
Cameroon:AOR_7L.png	"book, design, man, pattern, people, reading, robe, buku, pola, manusia, orang, orang-orang, membaca, jubah"
Cameroon:AOR_7M.png	"book, boy, child, class, desk, girl, group, people, reading, school, student, write, buku, anak laki-laki, anak, kelas, sekola, meja tulis, anak perempuan, kelompok, orang, orang-orang, membaca, sekolah, pelajar, murid, tulis"
Cameroon:AOR_7N.png	"book, chalkboard, child, class, classroom, desk, group, man, people, school, student, teach, teacher, blackboard, papan tulis (hitam), buku, papan tulis, anak, kelas, sekola, ruang kelas, meja tulis, kelompok, manusia, orang, orang-orang, sekolah, pelajar, murid, ajar, guru"
Cameroon:AOR_7O.png	"book, chalkboard, class, group, man, people, student, teach, teacher, woman, blackboard, papan tulis (hitam), buku, papan tulis, kelas, sekola, kelompok, manusia, orang, orang-orang, pelajar, murid, ajar, guru, wanita"
Cameroon:AOR_7P.png	"book, chalkboard, child, class, classroom, desk, group, man, people, school, student, teach, teacher, blackboard, papan tulis (hitam), buku, papan tulis, anak, kelas, sekola, ruang kelas, meja tulis, kelompok, manusia, orang, orang-orang, sekolah, pelajar, murid, ajar, guru"
Cameroon:AOR_8a.png	"bed, people, woman, tempat tidur, koi, orang, orang-orang, wanita"
Cameroon:AOR_8b.png	"basin, hand, man, people, soap, wash, hygiene, baskom, mangkok, tangan, kesehatan, manusia, orang, orang-orang, sabun, cuci"
Cameroon:AOR_8c.png	"bottle, cap, health, lid, medicine, pill, tablet, botol, topi, kesehatan, penutup, ilmu kesehatan, pil"
Cameroon:AOR_8d.png	"bed, boy, child, man, mosquito net, people, tempat tidur, koi, anak laki-laki, anak, manusia, kelambu, orang, orang-orang"
Cameroon:AOR_8e.png	"basin, bath house, bathe, bowl, house, people, pole, soap, stool, wash, water, woman, baskom, mangkok, tempat mandi, mandi, mangkuk, rumah, orang, orang-orang, tiang, sabun, bangku tak bersandar, cuci, air, wanita"
Cameroon:AOR_8F.png	"basin, bathe, bowl, boy, child, clothesline, clothing, laundry, people, pole, shoe, shorts, soap, wash, woman, work, washing clothes, baskom, mangkok, mandi, mangkuk, anak laki-laki, anak, tali jemuran, pakaian, cuci pakaian, orang, orang-orang, tiang, sepatu  , celana pendek, sabun, cuci, wanita, kerja"
Cameroon:AOR_8g.png	"chart, class, food chart, group, health, people, student, teach, teacher, woman, pointer, point, nutrition, kelas, sekola, kelompok, kesehatan, nutrisi, orang, orang-orang, tunjuk, tongkat penunjuk, pelajar, murid, ajar, guru, wanita"
Cameroon:AOR_8h.png	"animal, bucket, forest, goat, health, people, stream, water, woman, work, pail, binatang, ember, timba, hutan, kambing, kesehatan, orang, orang-orang, sungai, kali, aer, air, wanita, kerja"
Cameroon:AOR_8i.png	"clinic, hospital, path, people, woman, trail, klinik, puskesmas, balai pengobatan, rumah sakit, jalan, orang, orang-orang, puskesmas, balai pengobatan, jalan kecil, wanita"
Cameroon:AOR_8J.png	"chair, child, clinic, doctor, girl, group, health, hospital, man, medicine, patient, people, pharmacy, furniture, kursi, anak, klinik, puskesmas, balai pengobatan, dokter, mebel, perabot, meubel, anak perempuan, kelompok, kesehatan, rumah sakit, manusia, ilmu kesehatan, pasien, orang, orang-orang, puskesmas, balai pengobatan, perabot, meubel, apotik"
Cameroon:AOR_8k.png	"boy, brick, child, door, house, people, adobe, batako, batu jemuran, anak laki-laki, batu bata, anak, pintu, rumah, orang, orang-orang"
Cameroon:AOR_8l.png	"basin, child, mother, people, village, woman, feed, nutrition, baskom, mangkok, anak, memberi makanan, ibu, nutrisi, orang, orang-orang, desa, kampung, wanita"
Cameroon:AOR_8M.png	"health, man, people, scabies, skin, itch, scratch, kesehatan, gatal, garuk, manusia, orang, orang-orang, kudis, kulit"
Cameroon:AOR_8N.png	"bed, clinic, health, hospital, man, medicine, patient, people, woman, tempat tidur, koi, klinik, puskesmas, balai pengobatan, kesehatan, rumah sakit, manusia, ilmu kesehatan, pasien, orang, orang-orang, puskesmas, balai pengobatan, wanita"
Cameroon:AOR_8O.png	"balai pengobatan, building, clinic, dompet, gedung, handbag, health, hospital, jalan, jalan kecil, kesehatan, klinik, orang, orang-orang, path, people, purse, puskesmas, puskesmas, balai pengobatan, rumah sakit, tas tangan, trail, wanita, woman"
Cameroon:AOR_8P.png	"baby, basin, bathe, child, mother, people, soap, stool, wash, water, woman, bayi, baskom, mangkok, mandi, anak, ibu, orang, orang-orang, sabun, bangku tak bersandar, cuci, air, wanita"
Cameroon:AOR_8Q.png	"outhouse, kakus"
Cameroon:AOR_8R.png	"health, man, people, rain, river, tree, water, weather, well, kesehatan, manusia, orang, orang-orang, hujan, sungai, kali, aer, pohon, air, cuaca, sumur, perigi"
Cameroon:AOR_8s.png	"basin, bowl, health, soap, toothbrush, water, dental hygiene, baskom, mangkok, mangkuk, pemiliharaan gigi, kesehatan, sabun, sikat gigi , air"
Cameroon:AOR_8T.png	"air, anak, animal, bak air, binatang, biri-biri, child, cistern, domba, health, kesehatan, lid, orang, orang-orang, penutup, people, perigi, sheep, sumur, tangki air, water, well"
Cameroon:AOR_8U.png	"child, doctor, immunization, injection, man, medical treatment, medicine, mother, people, syringe, woman, vaccination, anak, dokter, imunisasi, suntik, manusia, perawatan dokter, obati, ilmu kesehatan, ibu, orang, orang-orang, jarum suntik, vaksinasi, pencacaran, wanita"
Cameroon:AOR_8V.png	"man, medicine, patient, people, pharmacy, pill, tablet, talking, teach, manusia, ilmu kesehatan, pasien, orang, orang-orang, apotik, pil, bicara, ajar"
Cameroon:AOR_8W.png	"barrel, lid, man, people, well, health, drum, tong, tifa, gendang, kesehatan, penutup, manusia, orang, orang-orang, sumur, perigi"
Cameroon:AOR_8X.png	"health, man, people, sick, ill, cold, dingin, kesehatan, sakit, manusia, orang, orang-orang"
Cameroon:AOR_8Y.png	"bed, man, people, sleeping, tempat tidur, koi, manusia, orang, orang-orang, tidur"
Cameroon:AOR_9A.png	"basket, keranjang"
Cameroon:AOR_9AA.png	"branch, cabang, dahan, egg, jaga pohong, nest, ranting, ranting, cabang, sarang, telur"
Cameroon:AOR_9AAA.png	"artifact, carving, design, pattern, stool, kerajinan manusia, ukiran, pola, bangku tak bersandar"
Cameroon:AOR_9AAAA.png	"Cameroon, logo, map, peta"
Cameroon:AOR_9B.png	"basket, keranjang"
Cameroon:AOR_9BB.png	"barrel, drum, tong, tifa, gendang"
Cameroon:AOR_9BBB.png	"gourd, bottle, pitcher, botol, labu, kendi"
Cameroon:AOR_9C.png	"basket, keranjang"
Cameroon:AOR_9CC.png	"rope, tali"
Cameroon:AOR_9CCC.png	"gourd, container, wadah, labu"
Cameroon:AOR_9D.png	"basket, keranjang"
Cameroon:AOR_9DD.png	"bucket, pail, ember, timba"
Cameroon:AOR_9DDD.png	"basket, rope, keranjang, tali"
Cameroon:AOR_9E.png	"basket, keranjang"
Cameroon:AOR_9EE.png	"pencil, pensil"
Cameroon:AOR_9EEE.png	"gate, house, hut, mountain, rock, village, wall, pintu gerbang, rumah, pondok, gubuk, rumah kebun, walang, gunung, gubuk, rumah kebun, batu, desa, kampung, dinding, tembok"
Cameroon:AOR_9F.png	"jar, pot, kendi, guci, panci"
Cameroon:AOR_9FF.png	"measure, ruler, ukuran, penggaris"
Cameroon:AOR_9FFF.png	"iron, seterika, sterika"
Cameroon:AOR_9G.png	"basket, bowl, keranjang, mangkuk"
Cameroon:AOR_9GG.png	"measure, measuring tape, ukuran, pita pengukur"
Cameroon:AOR_9GGG.png	"hat, topi"
Cameroon:AOR_9H.png	"basin, bowl, baskom, mangkok, mangkuk"
Cameroon:AOR_9HH.png	"broom, sapu"
Cameroon:AOR_9HHH.png	"pot, lid, penutup, panci"
Cameroon:AOR_9I.png	"pan, pot, panci"
Cameroon:AOR_9II.png	"feather, bulu"
Cameroon:AOR_9III.png	"arrow, spear, weapon, anak panah, tombak, lembing, senjata"
Cameroon:AOR_9J.png	"spoon, utensil, teaspoon, sendok, sendok teh, alat, perkakas"
Cameroon:AOR_9JJ.png	"alarm, clock, number, time, counting, math, numeracy, weker, jam, menghitung, matematika, ilmu pasti, nomor, angka, lonceng"
Cameroon:AOR_9JJJ.png	"ball, soccer ball, toy, bola, bola kaki, mainan"
Cameroon:AOR_9JJJJ.png	"house, people, rumah, orang, orang-orang"
Cameroon:AOR_9K.png	"gourd, ladle, spoon, tablespoon, utensil, labu, sendok besar, sendok, sendok makan, alat, perkakas"
Cameroon:AOR_9KK.png	"mat, tikar"
Cameroon:AOR_9KKK.png	"book, buku"
Cameroon:AOR_9KKKK.png	"bed, blanket, pillow, tempat tidur, koi, selimut, bantal"
Cameroon:AOR_9L.png	"knife, tool, utensil, pisau, alat, perkakas"
Cameroon:AOR_9LL.png	"fire, flame, log, api, nyala api, batang kayu"
Cameroon:AOR_9LLL.png	"antena (radio atau TV), antenna, radio"
Cameroon:AOR_9LLLL.png	"bed, mosquito net, people, sleeping, tempat tidur, koi, kelambu, orang, orang-orang, tidur"
Cameroon:AOR_9M.png	"brick, door, house, hut, adobe, batako, batu jemuran, batu bata, pintu, rumah, pondok, gubuk, rumah kebun, walang, gubuk, rumah kebun"
Cameroon:AOR_9MM.png	"dompet, handbag, purse, tas tangan"
Cameroon:AOR_9MMM.png	"shoe, shoestring, sepatu  , tali sepatu"
Cameroon:AOR_9N.png	"house, hut, rumah, pondok, gubuk, rumah kebun, walang, gubuk, rumah kebun"
Cameroon:AOR_9NN.png	"key, hardware, kunci"
Cameroon:AOR_9NNN.png	"faucet, spigot, water, tap, keran, air"
Cameroon:AOR_9O.png	"building, house, hut, store, gedung, rumah, pondok, gubuk, rumah kebun, walang, gubuk, rumah kebun, toko"
Cameroon:AOR_9OO.png	"hat, topi"
Cameroon:AOR_9OOO.png	"coin, money, uang logam, uang"
Cameroon:AOR_9P.png	"roof, shelter, post, pole, tiang, atap, lindungan, naungan, pondok, walang"
Cameroon:AOR_9PP.png	"boot, shoe, bot, sepatu bot, sepatu"
Cameroon:AOR_9PPP.png	"coin, money, uang logam, uang"
Cameroon:AOR_9Q.png	"house, hut, rumah, pondok, gubuk, rumah kebun, walang, gubuk, rumah kebun"
Cameroon:AOR_9QQ.png	"cap, design, hat, pattern, topi, pola"
Cameroon:AOR_9QQQ.png	"bill, currency, money, uang kertas, mata uang, uang"
Cameroon:AOR_9R.png	"coin, money, uang logam, uang"
Cameroon:AOR_9RR.png	"umbrella, payung"
Cameroon:AOR_9RRR.png	"bill, currency, money, uang kertas, mata uang, uang"
Cameroon:AOR_9S.png	"coin, money, uang logam, uang"
Cameroon:AOR_9SS.png	"artifact, carving, design, drum, musical instrument, stool, kerajinan manusia, ukiran, pola, tifa, gendang, alat musik, bangku tak bersandar"
Cameroon:AOR_9SSS.png	"telephone, telepon"
Cameroon:AOR_9T.png	"coin, money, uang logam, uang"
Cameroon:AOR_9TT.png	"stool, table, wood, bangku tak bersandar, meja, kayu"
Cameroon:AOR_9TTT.png	"slingshot, weapon, toy, katapel, katapele, mainan, senjata"
Cameroon:AOR_9U.png	"WC, building, door, gedung, kakus, latrine, outhouse, pintu"
Cameroon:AOR_9UU.png	"artifact, carving, design, pattern, stool, kerajinan manusia, ukiran, pola, bangku tak bersandar"
Cameroon:AOR_9UUU.png	"needle, syringe, jarum, suntik, jarum suntik"
Cameroon:AOR_9V.png	"air, boat, kapal, layar, mast, pengangkutan, perahu, perahu layar, perahu,  sampan, sail, sailboat, ship, tiang kapal, transportasi, transportation, water"
Cameroon:AOR_9VV.png	"artifact, carving, stool, kerajinan manusia, ukiran, bangku tak bersandar"
Cameroon:AOR_9VVV.png	"match, matchbox, korek api, garis"
Cameroon:AOR_9W.png	"lamp, lantern, light, lampu, lentera"
Cameroon:AOR_9WW.png	"artifact, carving, design, pattern, stool, kerajinan manusia, ukiran, pola, bangku tak bersandar"
Cameroon:AOR_9WWW.png	"tire, wheel, ban , roda"
Cameroon:AOR_9X.png	"lamp, lantern, light, lampu, lentera"
Cameroon:AOR_9XX.png	"artifact, carving, design, stool, kerajinan manusia, ukiran, pola, bangku tak bersandar"
Cameroon:AOR_9XXX.png	"bicycle, wheel, sepeda, roda"
Cameroon:AOR_9Y.png	"trap, mousetrap, perangkap tikus, perangkap"
Cameroon:AOR_9YY.png	"artifact, carving, design, stool, kerajinan manusia, ukiran, pola, bangku tak bersandar"
Cameroon:AOR_9Z.png	"screw, hardware, sekrup"
Cameroon:AOR_9ZZ.png	"artifact, carving, design, stool, kerajinan manusia, ukiran, pola, bangku tak bersandar"
Cameroon:AOR_AN02.png	"animal, weasel, binatang, musang"
Cameroon:AOR_AN03.png	"animal, pangolin, binatang"
Cameroon:AOR_AN04.png	"alligator, animal, crocodile, folktale, reptile, binatang, buaya, reptil"
Cameroon:AOR_AN05.png	"animal, leopard, cat, binatang, kucing, macan tutul"
Cameroon:AOR_AN06.png	"animal, hyena, binatang"
Cameroon:AOR_AN07.png	"animal, bighorn sheep, ram, sheep, binatang, biri-biri jantan, domba, biri-biri"
Cameroon:AOR_AN08.png	"animal, cow, goat, sheep, binatang, sapi, kambing, domba, biri-biri"
Cameroon:AOR_AN09.png	"animal, goat, binatang, kambing"
Cameroon:AOR_AN10.png	"animal, baboon, binatang, yakis"
Cameroon:AOR_AN11.png	"animal, dog, binatang, anjing"
Cameroon:AOR_AN12.png	"animal, dog, binatang, anjing"
Cameroon:AOR_AN13.png	"animal, dog, binatang, anjing"
Cameroon:AOR_AN14.png	"animal, dog, growl, binatang, anjing, menggeram"
Cameroon:AOR_AN15.png	"animal, dog, meat, pot, binatang, anjing, daging, panci"
Cameroon:AOR_AN16.png	"animal, dog, binatang, anjing"
